TicketID,CreatedAt,ClosedAt,Priority,Type,Status,Region,Channel,SLA_Target_Hours,Resolution_Hours,SLA_Met
5209,2024-08-09,2024-08-12 19:00:00,Medium,Request,Resolved,Amazonía,Partners,48,91.0,0
5210,2025-07-18,2025-07-22 05:00:00,Low,Incident,Resolved,Pacífico,Ecommerce,72,101.0,0
5211,2024-10-05,2024-10-10 19:00:00,Critical,Request,Closed,Orinoquía,Partners,24,139.0,0
5212,2025-06-20,2025-06-23 02:00:00,Low,Incident,Resolved,Orinoquía,Ecommerce,72,74.0,0
5213,2024-02-22,2024-02-27 03:00:00,Medium,Request,In Progress,Caribe,Retail,48,123.0,0
5214,2025-01-13,2025-01-15 00:00:00,High,Request,Closed,Amazonía,Partners,24,48.0,0
5215,2024-07-21,2024-07-24 02:00:00,Low,Incident,Resolved,Amazonía,Retail,72,74.0,0
5216,2024-05-11,2024-05-17 04:00:00,High,Incident,In Progress,Orinoquía,Partners,24,148.0,0
5217,2024-05-20,2024-05-26 01:00:00,Medium,Change,In Progress,Pacífico,Retail,48,145.0,0
5218,2024-01-29,2024-02-02 19:00:00,Medium,Request,Closed,Caribe,Partners,48,115.0,0
5219,2024-05-11,2024-05-17 17:00:00,Medium,Request,In Progress,Andina,Partners,48,161.0,0
5220,2025-09-12,2025-09-17 01:00:00,Medium,Incident,Closed,Andina,Retail,48,121.0,0
5221,2024-07-26,2024-07-26 15:00:00,Medium,Request,Closed,Orinoquía,Retail,48,15.0,1
5222,2024-11-04,2024-11-04 11:00:00,High,Incident,Resolved,Amazonía,Ecommerce,24,11.0,1
5223,2025-09-25,2025-09-30 12:00:00,High,Change,Open,Caribe,Retail,24,132.0,0
5224,2024-06-16,2024-06-19 14:00:00,Medium,Request,Closed,Amazonía,Retail,48,86.0,0
5225,2025-03-01,2025-03-04 11:00:00,Low,Incident,Closed,Amazonía,Ecommerce,72,83.0,0
5226,2025-05-21,2025-05-25 21:00:00,Medium,Incident,Closed,Amazonía,Ecommerce,48,117.0,0
5227,2025-01-24,2025-01-28 00:00:00,Low,Incident,In Progress,Amazonía,Retail,72,96.0,0
5228,2024-09-15,2024-09-17 23:00:00,Low,Request,In Progress,Caribe,Partners,72,71.0,1
5229,2024-05-09,2024-05-16 12:00:00,Medium,Request,Resolved,Caribe,Retail,48,180.0,0
5230,2025-03-06,2025-03-07 06:00:00,Low,Request,Resolved,Amazonía,Ecommerce,72,30.0,1
5231,2024-01-09,2024-01-14 20:00:00,High,Incident,Resolved,Caribe,Ecommerce,24,140.0,0
5232,2025-04-17,2025-04-17 14:00:00,High,Request,Closed,Andina,Ecommerce,24,14.0,1
5233,2025-03-24,2025-03-25 17:00:00,High,Change,Resolved,Orinoquía,Ecommerce,24,41.0,0
5234,2024-04-23,2024-04-25 17:00:00,Low,Change,Resolved,Caribe,Ecommerce,72,65.0,1
5235,2024-09-22,2024-09-27 21:00:00,Low,Incident,In Progress,Amazonía,Partners,72,141.0,0
5236,2025-09-06,2025-09-14 05:00:00,High,Request,Resolved,Caribe,Retail,24,197.0,0
5237,2024-06-05,2024-06-09 20:00:00,Low,Incident,Closed,Orinoquía,Retail,72,116.0,0
5238,2025-09-11,2025-09-12 05:00:00,Low,Incident,Closed,Pacífico,Ecommerce,72,29.0,1
5239,2024-06-08,2024-06-14 19:00:00,High,Incident,In Progress,Amazonía,Retail,24,163.0,0
5240,2025-06-04,2025-06-10 14:00:00,Low,Incident,Resolved,Caribe,Retail,72,158.0,0
5241,2024-03-31,2024-03-31 06:00:00,High,Incident,Closed,Pacífico,Partners,24,6.0,1
5242,2025-06-28,2025-07-05 06:00:00,High,Incident,Resolved,Caribe,Partners,24,174.0,0
5243,2025-04-07,2025-04-07 18:00:00,Medium,Incident,Resolved,Orinoquía,Retail,48,18.0,1
5244,2024-06-20,2024-06-24 08:00:00,Medium,Request,Open,Pacífico,Ecommerce,48,104.0,0
5245,2024-09-29,2024-10-06 03:00:00,Medium,Change,Closed,Pacífico,Ecommerce,48,171.0,0
5246,2025-07-03,2025-07-08 00:00:00,Low,Change,Resolved,Amazonía,Ecommerce,72,120.0,0
5247,2025-01-19,2025-01-26 12:00:00,Low,Request,Closed,Andina,Ecommerce,72,180.0,0
5248,2025-02-23,2025-02-26 07:00:00,Medium,Incident,In Progress,Pacífico,Retail,48,79.0,0
5249,2025-09-05,2025-09-06 20:00:00,Medium,Change,Resolved,Caribe,Ecommerce,48,44.0,1
5250,2025-05-16,2025-05-23 22:00:00,Low,Request,Open,Orinoquía,Ecommerce,72,190.0,0
5251,2024-02-04,2024-02-04 14:00:00,Medium,Incident,Resolved,Pacífico,Ecommerce,48,14.0,1
5252,2024-06-26,2024-07-04 07:00:00,Low,Request,Resolved,Caribe,Retail,72,199.0,0
5253,2024-07-26,2024-07-30 03:00:00,Low,Request,Resolved,Pacífico,Retail,72,99.0,0
5254,2024-02-27,2024-02-28 15:00:00,Medium,Request,Resolved,Orinoquía,Retail,48,39.0,1
5255,2025-03-10,2025-03-10 20:00:00,Low,Change,Resolved,Amazonía,Ecommerce,72,20.0,1
5256,2025-04-16,2025-04-20 09:00:00,Medium,Incident,Closed,Amazonía,Ecommerce,48,105.0,0
5257,2024-04-02,2024-04-02 21:00:00,Low,Incident,Resolved,Orinoquía,Retail,72,21.0,1
5258,2025-09-16,2025-09-22 22:00:00,Low,Incident,Resolved,Caribe,Retail,72,166.0,0
5259,2025-08-15,2025-08-18 15:00:00,Medium,Request,In Progress,Pacífico,Retail,48,87.0,0
5260,2024-02-02,2024-02-10 06:00:00,Medium,Request,Resolved,Amazonía,Partners,48,198.0,0
5261,2025-01-14,2025-01-17 20:00:00,Medium,Incident,Resolved,Andina,Partners,48,92.0,0
5262,2024-02-16,2024-02-21 10:00:00,Medium,Incident,Open,Andina,Retail,48,130.0,0
5263,2024-04-15,2024-04-17 03:00:00,Low,Request,Resolved,Pacífico,Partners,72,51.0,1
5264,2025-03-22,2025-03-29 22:00:00,Low,Incident,Closed,Pacífico,Ecommerce,72,190.0,0
5265,2024-09-18,2024-09-24 17:00:00,Low,Incident,In Progress,Andina,Ecommerce,72,161.0,0
5266,2024-12-13,2024-12-15 10:00:00,Low,Incident,Closed,Caribe,Ecommerce,72,58.0,1
5267,2024-02-24,2024-02-28 07:00:00,Low,Request,Resolved,Andina,Retail,72,103.0,0
5268,2025-08-19,2025-08-23 05:00:00,Medium,Incident,Closed,Pacífico,Retail,48,101.0,0
5269,2025-02-02,2025-02-05 04:00:00,High,Incident,Resolved,Caribe,Retail,24,76.0,0
5270,2024-04-07,2024-04-12 21:00:00,Low,Request,Closed,Andina,Retail,72,141.0,0
5271,2025-06-16,2025-06-21 18:00:00,Low,Request,Resolved,Andina,Retail,72,138.0,0
5272,2025-03-19,2025-03-22 01:00:00,Critical,Incident,In Progress,Pacífico,Ecommerce,24,73.0,0
5273,2025-09-05,2025-09-10 20:00:00,Critical,Request,Closed,Orinoquía,Ecommerce,24,140.0,0
5274,2025-01-13,2025-01-17 07:00:00,Medium,Incident,Resolved,Caribe,Retail,48,103.0,0
5275,2024-08-13,2024-08-13 12:00:00,Medium,Request,Closed,Andina,Retail,48,12.0,1
5276,2024-12-16,2024-12-20 03:00:00,High,Request,Resolved,Pacífico,Ecommerce,24,99.0,0
5277,2024-07-11,2024-07-16 13:00:00,Low,Incident,Resolved,Pacífico,Partners,72,133.0,0
5278,2024-10-19,2024-10-20 22:00:00,Low,Incident,Closed,Amazonía,Partners,72,46.0,1
5279,2025-09-05,2025-09-05 03:00:00,High,Request,Closed,Andina,Ecommerce,24,3.0,1
5280,2025-09-28,2025-09-30 22:00:00,Medium,Request,Open,Amazonía,Retail,48,70.0,0
5281,2025-03-02,2025-03-02 20:00:00,Medium,Incident,Closed,Andina,Ecommerce,48,20.0,1
5282,2024-01-08,2024-01-09 07:00:00,Low,Incident,Resolved,Pacífico,Partners,72,31.0,1
5283,2024-10-14,2024-10-14 13:00:00,Low,Change,Closed,Pacífico,Partners,72,13.0,1
5284,2025-09-25,2025-09-27 07:00:00,Medium,Request,Closed,Orinoquía,Partners,48,55.0,0
5285,2024-10-16,2024-10-16 17:00:00,Low,Request,Closed,Andina,Retail,72,17.0,1
5286,2024-07-16,2024-07-17 08:00:00,Low,Request,Resolved,Andina,Partners,72,32.0,1
5287,2024-09-28,2024-10-01 10:00:00,Medium,Incident,Resolved,Andina,Retail,48,82.0,0
5288,2024-03-02,2024-03-06 12:00:00,High,Incident,Resolved,Andina,Partners,24,108.0,0
5289,2025-05-31,2025-06-04 12:00:00,Low,Incident,Closed,Pacífico,Ecommerce,72,108.0,0
5290,2024-01-18,2024-01-21 21:00:00,High,Request,Resolved,Orinoquía,Retail,24,93.0,0
5291,2025-01-17,2025-01-19 21:00:00,Low,Incident,Resolved,Andina,Retail,72,69.0,1
5292,2024-01-23,2024-01-23 07:00:00,Low,Request,Closed,Amazonía,Ecommerce,72,7.0,1
5293,2024-10-16,2024-10-18 15:00:00,Medium,Request,Open,Andina,Partners,48,63.0,0
5294,2024-10-24,2024-10-24 09:00:00,Low,Incident,Resolved,Pacífico,Ecommerce,72,9.0,1
5295,2025-07-26,2025-07-29 10:00:00,Low,Request,Resolved,Orinoquía,Retail,72,82.0,0
5296,2025-02-10,2025-02-14 04:00:00,Medium,Incident,Resolved,Amazonía,Ecommerce,48,100.0,0
5297,2024-09-20,2024-09-21 11:00:00,Medium,Request,Open,Pacífico,Retail,48,35.0,1
5298,2024-12-19,2024-12-20 09:00:00,Medium,Change,Resolved,Andina,Ecommerce,48,33.0,1
5299,2024-04-17,2024-04-23 15:00:00,Medium,Incident,Resolved,Pacífico,Retail,48,159.0,0
5300,2025-07-11,2025-07-19 03:00:00,Low,Request,Closed,Orinoquía,Retail,72,195.0,0
5301,2024-10-26,2024-10-26 18:00:00,High,Incident,Closed,Andina,Ecommerce,24,18.0,1
5302,2024-10-28,2024-11-02 17:00:00,Low,Request,Closed,Andina,Retail,72,137.0,0
5303,2024-02-25,2024-02-26 14:00:00,Critical,Change,Resolved,Caribe,Ecommerce,24,38.0,0
5304,2024-02-01,2024-02-04 18:00:00,Medium,Incident,Closed,Andina,Partners,48,90.0,0
5305,2024-07-17,2024-07-23 14:00:00,Medium,Request,Closed,Amazonía,Ecommerce,48,158.0,0
5306,2024-12-23,2024-12-25 15:00:00,Medium,Incident,Resolved,Pacífico,Ecommerce,48,63.0,0
5307,2024-02-02,2024-02-02 23:00:00,Medium,Incident,Closed,Caribe,Retail,48,23.0,1
5308,2024-06-14,2024-06-16 12:00:00,Low,Incident,Resolved,Orinoquía,Ecommerce,72,60.0,1
5309,2024-11-23,2024-11-25 23:00:00,High,Request,Closed,Caribe,Retail,24,71.0,0
5310,2024-05-03,2024-05-04 16:00:00,Low,Incident,Open,Pacífico,Partners,72,40.0,1
5311,2025-04-15,2025-04-18 07:00:00,Low,Incident,Closed,Orinoquía,Partners,72,79.0,0
5312,2024-06-28,2024-07-02 15:00:00,High,Request,Resolved,Pacífico,Retail,24,111.0,0
5313,2025-08-15,2025-08-17 05:00:00,Critical,Request,Resolved,Amazonía,Ecommerce,24,53.0,0
5314,2025-03-10,2025-03-13 17:00:00,Medium,Request,Closed,Orinoquía,Ecommerce,48,89.0,0
5315,2024-08-27,2024-08-29 14:00:00,Medium,Incident,Resolved,Orinoquía,Retail,48,62.0,0
5316,2025-08-14,2025-08-14 06:00:00,Low,Request,Resolved,Pacífico,Retail,72,6.0,1
5317,2024-09-12,2024-09-13 04:00:00,Low,Request,Resolved,Pacífico,Ecommerce,72,28.0,1
5318,2025-04-23,2025-04-23 18:00:00,Low,Request,Closed,Caribe,Ecommerce,72,18.0,1
5319,2024-07-05,2024-07-06 12:00:00,Medium,Change,Resolved,Orinoquía,Retail,48,36.0,1
5320,2024-04-05,2024-04-05 20:00:00,High,Incident,Closed,Caribe,Ecommerce,24,20.0,1
5321,2024-05-15,2024-05-22 16:00:00,Medium,Incident,Closed,Amazonía,Ecommerce,48,184.0,0
5322,2024-08-19,2024-08-21 04:00:00,Medium,Change,In Progress,Amazonía,Retail,48,52.0,0
5323,2024-01-20,2024-01-21 10:00:00,Low,Change,Closed,Pacífico,Partners,72,34.0,1
5324,2024-01-20,2024-01-22 11:00:00,Low,Incident,Resolved,Caribe,Partners,72,59.0,1
5325,2024-07-25,2024-07-26 10:00:00,Low,Request,Resolved,Amazonía,Retail,72,34.0,1
5326,2025-02-06,2025-02-07 05:00:00,Medium,Incident,Closed,Amazonía,Retail,48,29.0,1
5327,2024-12-07,2024-12-07 05:00:00,Critical,Request,Resolved,Pacífico,Retail,24,5.0,1
5328,2024-05-30,2024-06-04 00:00:00,Low,Incident,In Progress,Pacífico,Ecommerce,72,120.0,0
5329,2024-09-22,2024-09-22 09:00:00,Medium,Request,Closed,Andina,Retail,48,9.0,1
5330,2025-07-02,2025-07-07 11:00:00,Low,Change,Closed,Pacífico,Retail,72,131.0,0
5331,2024-10-10,2024-10-10 07:00:00,Medium,Request,Resolved,Caribe,Retail,48,7.0,1
5332,2024-08-31,2024-09-07 10:00:00,High,Incident,Resolved,Pacífico,Ecommerce,24,178.0,0
5333,2025-03-02,2025-03-04 18:00:00,Medium,Incident,Closed,Andina,Partners,48,66.0,0
5334,2024-08-19,2024-08-20 13:00:00,Low,Request,Resolved,Andina,Retail,72,37.0,1
5335,2025-06-14,2025-06-17 07:00:00,Medium,Incident,Resolved,Andina,Partners,48,79.0,0
5336,2025-02-15,2025-02-20 05:00:00,High,Incident,Resolved,Amazonía,Retail,24,125.0,0
5337,2024-10-29,2024-11-04 10:00:00,Low,Change,Closed,Amazonía,Partners,72,154.0,0
5338,2025-08-21,2025-08-28 00:00:00,Medium,Request,Resolved,Pacífico,Retail,48,168.0,0
5339,2024-10-23,2024-10-29 04:00:00,Low,Request,Closed,Orinoquía,Ecommerce,72,148.0,0
5340,2024-07-05,2024-07-09 17:00:00,Low,Change,Closed,Amazonía,Partners,72,113.0,0
5341,2024-02-09,2024-02-13 16:00:00,Low,Incident,Closed,Caribe,Ecommerce,72,112.0,0
5342,2024-05-15,2024-05-22 10:00:00,Medium,Incident,Closed,Orinoquía,Ecommerce,48,178.0,0
5343,2025-08-18,2025-08-24 20:00:00,High,Request,Resolved,Pacífico,Partners,24,164.0,0
5344,2024-11-13,2024-11-15 02:00:00,Low,Incident,Resolved,Orinoquía,Retail,72,50.0,1
5345,2024-04-19,2024-04-23 21:00:00,Low,Incident,Resolved,Amazonía,Retail,72,117.0,0
5346,2024-06-10,2024-06-14 23:00:00,Low,Incident,Resolved,Orinoquía,Retail,72,119.0,0
5347,2025-01-06,2025-01-09 05:00:00,Medium,Incident,Closed,Amazonía,Partners,48,77.0,0
5348,2024-12-01,2024-12-01 09:00:00,Medium,Request,Closed,Pacífico,Retail,48,9.0,1
5349,2025-08-06,2025-08-12 01:00:00,Low,Incident,In Progress,Caribe,Partners,72,145.0,0
5350,2025-02-01,2025-02-02 16:00:00,Low,Change,Open,Orinoquía,Ecommerce,72,40.0,1
5351,2025-06-16,2025-06-24 03:00:00,Medium,Incident,Resolved,Orinoquía,Partners,48,195.0,0
5352,2025-07-13,2025-07-13 07:00:00,High,Request,Closed,Caribe,Partners,24,7.0,1
5353,2025-09-06,2025-09-10 05:00:00,High,Request,Open,Caribe,Ecommerce,24,101.0,0
5354,2024-06-18,2024-06-24 14:00:00,Medium,Request,Closed,Pacífico,Retail,48,158.0,0
5355,2024-02-18,2024-02-22 05:00:00,High,Request,Closed,Caribe,Retail,24,101.0,0
5356,2024-06-26,2024-07-01 16:00:00,High,Incident,Resolved,Amazonía,Retail,24,136.0,0
5357,2025-04-03,2025-04-03 23:00:00,Low,Incident,Resolved,Orinoquía,Partners,72,23.0,1
5358,2024-11-18,2024-11-18 07:00:00,Medium,Incident,In Progress,Andina,Ecommerce,48,7.0,1
5359,2025-04-12,2025-04-15 07:00:00,Medium,Request,Resolved,Orinoquía,Ecommerce,48,79.0,0
5360,2024-12-12,2024-12-14 00:00:00,Low,Incident,Resolved,Pacífico,Retail,72,48.0,1
5361,2024-12-31,2025-01-06 01:00:00,Low,Incident,Closed,Amazonía,Retail,72,145.0,0
5362,2024-05-25,2024-05-28 17:00:00,Critical,Request,In Progress,Andina,Partners,24,89.0,0
5363,2024-06-13,2024-06-18 02:00:00,Medium,Incident,Resolved,Orinoquía,Retail,48,122.0,0
5364,2025-05-01,2025-05-07 07:00:00,Medium,Incident,Resolved,Caribe,Partners,48,151.0,0
5365,2024-08-17,2024-08-21 20:00:00,High,Incident,In Progress,Andina,Partners,24,116.0,0
5366,2025-09-18,2025-09-20 11:00:00,High,Request,Resolved,Caribe,Partners,24,59.0,0
5367,2025-03-13,2025-03-14 07:00:00,Medium,Incident,Resolved,Andina,Partners,48,31.0,1
5368,2025-07-06,2025-07-06 11:00:00,High,Incident,Closed,Orinoquía,Retail,24,11.0,1
5369,2024-07-19,2024-07-20 06:00:00,Critical,Request,Resolved,Amazonía,Retail,24,30.0,0
5370,2024-05-29,2024-06-04 16:00:00,Low,Incident,Closed,Caribe,Partners,72,160.0,0
5371,2024-08-27,2024-09-03 20:00:00,Medium,Change,Closed,Orinoquía,Partners,48,188.0,0
5372,2024-08-19,2024-08-26 07:00:00,Low,Request,Closed,Andina,Retail,72,175.0,0
5373,2025-07-08,2025-07-14 12:00:00,Medium,Request,Resolved,Orinoquía,Retail,48,156.0,0
5374,2025-09-26,2025-10-03 19:00:00,Low,Change,In Progress,Orinoquía,Partners,72,187.0,0
5375,2024-09-05,2024-09-11 12:00:00,Low,Incident,Closed,Pacífico,Ecommerce,72,156.0,0
5376,2024-02-19,2024-02-26 22:00:00,Medium,Incident,Resolved,Pacífico,Ecommerce,48,190.0,0
5377,2025-07-13,2025-07-15 15:00:00,Medium,Incident,Resolved,Orinoquía,Retail,48,63.0,0
5378,2025-02-22,2025-03-01 01:00:00,Low,Incident,Resolved,Caribe,Retail,72,169.0,0
5379,2025-05-20,2025-05-21 14:00:00,Medium,Incident,Resolved,Pacífico,Ecommerce,48,38.0,1
5380,2024-11-01,2024-11-02 15:00:00,Low,Change,Open,Pacífico,Ecommerce,72,39.0,1
5381,2025-03-28,2025-04-04 07:00:00,Critical,Request,Closed,Amazonía,Partners,24,175.0,0
5382,2024-12-26,2024-12-26 03:00:00,Medium,Incident,Resolved,Orinoquía,Partners,48,3.0,1
5383,2025-04-13,2025-04-17 02:00:00,High,Incident,Resolved,Andina,Partners,24,98.0,0
5384,2025-02-24,2025-02-28 14:00:00,Critical,Incident,Resolved,Amazonía,Retail,24,110.0,0
5385,2024-08-21,2024-08-23 18:00:00,Low,Request,Resolved,Pacífico,Partners,72,66.0,1
5386,2025-09-18,2025-09-22 13:00:00,Critical,Request,In Progress,Amazonía,Partners,24,109.0,0
5387,2024-11-30,2024-11-30 16:00:00,Medium,Incident,Closed,Pacífico,Partners,48,16.0,1
5388,2025-07-21,2025-07-27 18:00:00,Medium,Incident,Resolved,Caribe,Partners,48,162.0,0
5389,2025-05-20,2025-05-22 16:00:00,High,Incident,Closed,Amazonía,Retail,24,64.0,0
5390,2024-12-23,2024-12-27 07:00:00,Critical,Incident,Resolved,Orinoquía,Partners,24,103.0,0
5391,2024-05-06,2024-05-08 13:00:00,Medium,Request,Resolved,Orinoquía,Retail,48,61.0,0
5392,2024-06-25,2024-06-25 12:00:00,Medium,Incident,Closed,Orinoquía,Retail,48,12.0,1
5393,2025-02-07,2025-02-09 07:00:00,Low,Incident,Resolved,Amazonía,Ecommerce,72,55.0,1
5394,2024-09-12,2024-09-18 08:00:00,High,Request,Closed,Caribe,Partners,24,152.0,0
5395,2024-05-16,2024-05-19 17:00:00,Medium,Incident,In Progress,Caribe,Partners,48,89.0,0
5396,2024-03-04,2024-03-07 22:00:00,High,Incident,In Progress,Orinoquía,Partners,24,94.0,0
5397,2025-06-22,2025-06-26 11:00:00,Low,Request,Closed,Caribe,Retail,72,107.0,0
5398,2024-03-16,2024-03-17 01:00:00,Low,Incident,In Progress,Amazonía,Partners,72,25.0,1
5399,2025-09-13,2025-09-14 03:00:00,Low,Request,Open,Andina,Retail,72,27.0,1
5400,2025-05-08,2025-05-12 13:00:00,Critical,Incident,Closed,Orinoquía,Retail,24,109.0,0
5401,2024-02-21,2024-02-26 00:00:00,Medium,Incident,In Progress,Caribe,Partners,48,120.0,0
5402,2024-10-08,2024-10-10 01:00:00,Medium,Incident,Closed,Orinoquía,Partners,48,49.0,0
5403,2024-03-21,2024-03-29 05:00:00,High,Incident,Resolved,Pacífico,Ecommerce,24,197.0,0
5404,2025-09-23,2025-09-27 02:00:00,Critical,Request,Closed,Pacífico,Retail,24,98.0,0
5405,2024-06-24,2024-06-27 11:00:00,Low,Incident,Resolved,Orinoquía,Ecommerce,72,83.0,0
5406,2024-04-04,2024-04-10 09:00:00,Medium,Incident,Resolved,Caribe,Partners,48,153.0,0
5407,2025-06-13,2025-06-20 20:00:00,Low,Incident,In Progress,Amazonía,Partners,72,188.0,0
5408,2025-09-18,2025-09-25 20:00:00,Low,Incident,Resolved,Caribe,Ecommerce,72,188.0,0
5409,2025-07-07,2025-07-10 04:00:00,High,Incident,Closed,Orinoquía,Retail,24,76.0,0
5410,2025-01-14,2025-01-20 13:00:00,Low,Incident,Resolved,Orinoquía,Partners,72,157.0,0
5411,2024-12-30,2025-01-04 11:00:00,Low,Request,Resolved,Caribe,Partners,72,131.0,0
5412,2025-04-01,2025-04-09 00:00:00,Medium,Incident,In Progress,Caribe,Retail,48,192.0,0
5413,2024-02-24,2024-03-02 04:00:00,Low,Request,Resolved,Orinoquía,Ecommerce,72,172.0,0
5414,2025-06-19,2025-06-22 20:00:00,High,Incident,Open,Andina,Retail,24,92.0,0
5415,2025-06-12,2025-06-20 03:00:00,Low,Request,Resolved,Orinoquía,Retail,72,195.0,0
5416,2024-09-29,2024-10-04 11:00:00,Medium,Incident,Resolved,Pacífico,Partners,48,131.0,0
5417,2024-08-02,2024-08-09 16:00:00,Low,Incident,Resolved,Caribe,Ecommerce,72,184.0,0
5418,2025-07-30,2025-08-02 23:00:00,Low,Change,Closed,Amazonía,Retail,72,95.0,0
5419,2024-08-29,2024-08-30 17:00:00,Low,Incident,Closed,Caribe,Partners,72,41.0,1
5420,2024-10-02,2024-10-10 02:00:00,Low,Incident,Closed,Orinoquía,Partners,72,194.0,0
5421,2025-02-04,2025-02-07 16:00:00,High,Request,Open,Pacífico,Retail,24,88.0,0
5422,2025-04-20,2025-04-21 04:00:00,Low,Incident,Closed,Pacífico,Ecommerce,72,28.0,1
5423,2024-05-05,2024-05-05 07:00:00,Medium,Incident,Open,Caribe,Retail,48,7.0,1
5424,2024-08-15,2024-08-16 00:00:00,Low,Incident,Closed,Amazonía,Ecommerce,72,24.0,1
5425,2025-05-25,2025-05-27 22:00:00,Low,Change,Closed,Andina,Ecommerce,72,70.0,1
5426,2025-07-30,2025-08-02 01:00:00,High,Change,Closed,Amazonía,Ecommerce,24,73.0,0
5427,2024-05-29,2024-05-31 21:00:00,Low,Incident,Resolved,Andina,Ecommerce,72,69.0,1
5428,2025-01-05,2025-01-11 13:00:00,Low,Incident,Resolved,Orinoquía,Ecommerce,72,157.0,0
5429,2025-04-12,2025-04-16 13:00:00,Low,Change,Closed,Orinoquía,Retail,72,109.0,0
5430,2025-02-04,2025-02-06 07:00:00,Medium,Incident,Resolved,Pacífico,Ecommerce,48,55.0,0
5431,2024-02-21,2024-02-26 04:00:00,Medium,Incident,Closed,Orinoquía,Ecommerce,48,124.0,0
5432,2024-06-29,2024-06-30 16:00:00,Low,Request,Resolved,Andina,Ecommerce,72,40.0,1
5433,2025-08-15,2025-08-22 17:00:00,Medium,Incident,Closed,Amazonía,Retail,48,185.0,0
5434,2024-05-22,2024-05-22 09:00:00,Medium,Incident,Open,Orinoquía,Retail,48,9.0,1
5435,2024-11-21,2024-11-22 01:00:00,High,Request,In Progress,Amazonía,Retail,24,25.0,0
5436,2025-01-13,2025-01-13 22:00:00,High,Incident,Closed,Caribe,Partners,24,22.0,1
5437,2025-09-13,2025-09-19 21:00:00,High,Incident,Resolved,Orinoquía,Partners,24,165.0,0
5438,2025-02-26,2025-02-28 04:00:00,Low,Change,Resolved,Caribe,Ecommerce,72,52.0,1
5439,2025-05-02,2025-05-10 03:00:00,Low,Request,Resolved,Andina,Ecommerce,72,195.0,0
5440,2025-08-07,2025-08-12 13:00:00,High,Request,Open,Orinoquía,Ecommerce,24,133.0,0
5441,2024-09-14,2024-09-21 05:00:00,Medium,Request,Resolved,Andina,Partners,48,173.0,0
5442,2025-05-14,2025-05-19 15:00:00,Low,Change,Resolved,Orinoquía,Retail,72,135.0,0
5443,2024-03-11,2024-03-19 01:00:00,Medium,Incident,Open,Pacífico,Ecommerce,48,193.0,0
5444,2024-06-26,2024-07-03 20:00:00,Low,Incident,Closed,Caribe,Retail,72,188.0,0
5445,2025-08-17,2025-08-21 12:00:00,Low,Incident,Resolved,Amazonía,Retail,72,108.0,0
5446,2025-09-15,2025-09-21 20:00:00,High,Incident,Resolved,Caribe,Retail,24,164.0,0
5447,2024-11-11,2024-11-16 11:00:00,Medium,Request,Resolved,Pacífico,Partners,48,131.0,0
5448,2025-02-08,2025-02-15 21:00:00,Medium,Incident,Resolved,Caribe,Ecommerce,48,189.0,0
5449,2024-06-27,2024-06-27 03:00:00,Medium,Incident,Closed,Pacífico,Retail,48,3.0,1
5450,2024-09-15,2024-09-20 08:00:00,Medium,Incident,Closed,Caribe,Ecommerce,48,128.0,0
5451,2024-06-16,2024-06-18 13:00:00,Low,Incident,Resolved,Orinoquía,Retail,72,61.0,1
5452,2024-12-30,2025-01-06 02:00:00,Low,Request,In Progress,Andina,Retail,72,170.0,0
5453,2025-05-03,2025-05-07 17:00:00,Low,Incident,Closed,Caribe,Ecommerce,72,113.0,0
5454,2025-05-28,2025-05-30 22:00:00,High,Request,Resolved,Pacífico,Partners,24,70.0,0
5455,2025-09-01,2025-09-05 11:00:00,Low,Incident,Resolved,Pacífico,Retail,72,107.0,0
5456,2024-10-08,2024-10-10 23:00:00,Low,Request,Resolved,Amazonía,Retail,72,71.0,1
5457,2024-03-12,2024-03-17 08:00:00,Medium,Change,Closed,Caribe,Retail,48,128.0,0
5458,2024-10-29,2024-11-05 06:00:00,Low,Incident,Resolved,Caribe,Ecommerce,72,174.0,0
5459,2024-02-11,2024-02-15 04:00:00,High,Change,Closed,Andina,Ecommerce,24,100.0,0
5460,2025-04-16,2025-04-16 06:00:00,Medium,Request,Resolved,Pacífico,Ecommerce,48,6.0,1
5461,2025-06-30,2025-07-04 09:00:00,High,Request,In Progress,Caribe,Partners,24,105.0,0
5462,2024-01-29,2024-02-05 15:00:00,Critical,Request,Closed,Orinoquía,Partners,24,183.0,0
5463,2024-01-01,2024-01-02 02:00:00,High,Request,In Progress,Orinoquía,Ecommerce,24,26.0,0
5464,2025-09-08,2025-09-09 13:00:00,Medium,Request,In Progress,Andina,Retail,48,37.0,1
5465,2025-09-07,2025-09-14 19:00:00,Medium,Incident,Resolved,Andina,Partners,48,187.0,0
5466,2025-03-08,2025-03-13 20:00:00,Medium,Incident,Closed,Pacífico,Partners,48,140.0,0
5467,2025-04-08,2025-04-15 19:00:00,High,Request,Closed,Orinoquía,Retail,24,187.0,0
